persnum1,tcinpsty
6886,002500
6886,002600
6886,007000
6888,002600
6890,006800
6890,001500
6890,009300
6890,001200
6890,011100
6890,009400
6890,000900
6890,002400
6891,007400
6891,015600
6892,007500
6892,003100
6892,006400
6892,006900
6892,004000
6892,006600
6893,003600
6893,007100
6895,001300
6895,017800
6895,001600
6895,009900
6895,006800
6899,013200
6899,001800
6899,005600
6901,001600
6901,014200
6901,001800
6901,004600
6901,004200
6901,001900
6901,003000
6901,013000
6901,006800
6901,014500
6901,003700
6902,007100
6902,002200
6902,007800
6902,030400
6903,001100
6904,004800
6904,006500
6904,004400
6904,004800
6904,006400
6904,005400
6904,006500
6904,005300
6905,004000
6906,011400
6906,026700
6907,004700
6911,013300
6911,002400
6911,003100
6911,005300
6913,012700
6913,001500
6913,003900
6913,002100
6913,003900
6914,002400
6914,001500
6914,002500
6914,005100
6914,022200
6914,005400
6914,013600
6914,004600
6914,004000
6915,002300
6915,005600
6916,001100
6917,002200
6917,000600
6917,003500
6917,002100
6917,001100
6917,002000
6917,002000
6917,001800
6917,001200
6917,001700
6917,002100
6917,000300
6917,014900
6918,013200
6919,006900
6919,004600
6920,000800
6920,000400
6920,000900
6920,001800
6920,008800
6920,005200
6920,002800
6920,004100
6920,004800
6920,009200
6920,004200
6920,003600
6920,002900
6921,002600
6921,002100
6922,003000
6923,001000
6923,006800
6923,007800
6924,001600
6924,005700
6924,005100
6924,002900
6924,005200
6927,015200
6927,008700
6927,006600
6927,002400
6929,004800
6929,012800
6931,000300
6931,001800
6931,008000
6932,008100
6937,067800
6939,001300
6940,002100
6940,011600
6941,020700
6942,002200
6945,003500
6947,000400
6948,103200
6948,005000
6954,002100
6954,001700
6954,004900
6954,005000
6954,006500
6954,004900
6954,006300
6954,015800
6954,005800
6954,010300
6954,005400
6954,010200
6954,009000
6954,006400
6956,002600
6956,005000
6956,016300
6956,003400
6956,012400
6958,009700
6958,012000
6960,003500
6960,006900
6960,010500
6964,000500
6966,001100
6966,003400
6966,001700
6966,005300
6967,010800
6967,001100
6967,002900
6967,003200
6967,011800
6968,001000
6968,004700
6968,001300
6968,006400
6968,013500
6968,008700
6969,013300
6969,008900
6969,004400
6969,001900
6969,002300
6970,004900
6970,004700
6970,002400
6971,003800
6971,009600
6971,008200
6971,004900
6971,005200
6972,021300
6975,004100
6975,002900
6977,008500
6977,006900
6981,072800
6982,001600
6982,002100
6983,020200
6983,001000
6983,002300
6983,023800
6984,006900
6984,003700
6984,005200
6984,010000
6985,003500
6985,004100
6985,002100
6985,001000
6987,002500
6987,015600
6988,002700
6988,003500
6989,008800
6989,002300
6989,015200
6990,002000
6991,004400
6992,009500
6992,005200
6992,002800
6992,008200
6992,004200
6992,003500
6995,001800
6997,002000
6997,017100
6997,001600
6998,001600
6998,001700
6998,001900
6999,005300
7000,004500
7000,039300
7001,003200
7001,004900
7001,000800
7005,001400
7008,002400
7008,002100
7010,003500
7011,017600
7014,003700
7014,003600
7014,005600
7014,001800
7014,002700
7014,002600
7014,001500
7014,002600
7014,004800
7016,003400
7016,034300
7020,012600
7020,017200
7020,003300
7020,004300
7020,027600
7020,017200
7021,002600
7021,009600
7021,006400
7023,017800
7024,001800
7024,025200
7024,009500
7025,004500
7025,000600
7026,019500
7026,001500
7026,048800
7027,005100
7027,003700
7029,002200
7029,002700
7030,004200
7030,009900
7030,005400
7032,002300
7032,008700
7032,008200
7032,008000
7032,005500
7032,004000
7032,004800
7032,005500
7034,004400
7034,002100
7034,005800
7034,008800
7034,008800
7034,009100
7036,003100
7036,001500
7036,002700
7038,005900
7041,001100
7041,003500
7042,003500
7043,007200
7044,002700
7044,006500
7045,002700
7045,006500
7046,001600
7047,007400
7047,007200
7047,011300
7047,002300
7048,003100
7049,001000
7049,000500
7049,003300
7050,001400
7051,003600
7053,003000
7053,009600
7053,002200
7053,006800
7054,018700
7054,001400
7057,001600
7057,005100
7057,003500
7060,001200
7060,005700
7060,005600
7064,006300
7065,001200
7066,004700
7066,003900
7066,003300
7067,001800
7067,010200
7067,000600
7067,002400
7067,017800
7068,008900
7068,004000
7068,001300
7068,001900
7070,010400
7070,009500
7070,013400
7071,000900
7073,000400
7073,001400
7073,004000
7073,004800
7073,002600
7073,002900
7073,001500
7073,001500
7073,001000
7073,007800
7073,001800
7076,002300
7077,002700
7077,006200
7078,002300
7078,001900
7078,005900
7078,001900
7078,002100
7078,000800
7080,006300
7080,002100
7080,006200
7080,005300
7080,002500
7080,003200
7081,001200
7081,000500
7081,003200
7081,013700
7081,008200
7082,004500
7084,001400
7084,010800
7085,001900
7085,000700
7085,000300
7086,001300
7086,003600
7086,014000
7087,005100
7089,044000
7090,001600
7091,001800
7091,001800
7091,003300
7091,003800
7091,033900
7092,001200
7092,002300
7092,003800
7092,003700
7092,003500
7093,002100
7094,010400
7096,012800
7096,020000
7096,009700
7096,009200
7102,008200
7102,029600
7103,009600
7103,007100
7105,003800
7106,007800
7106,004000
7107,005800
7108,015100
7108,004000
7108,001000
7111,016200
7111,011300
7111,014800
7111,025700
7112,011300
7112,020900
7112,073200
7112,037200
7112,005400
7113,003500
7113,011600
7113,023400
7113,019400
7113,007000
7113,007700
7113,001900
7115,002100
7116,003300
7116,001900
7116,004400
7116,002500
7116,004400
7116,030000
7116,004100
7116,004100
7116,004900
7116,014500
7117,008900
7117,010200
7118,003000
7119,005900
7119,005500
7120,008400
7120,006900
7120,005500
7120,002700
7120,003800
7120,015800
7120,008200
7122,010200
7123,001400
7123,001500
7127,006000
7127,015800
7130,011700
7130,020800
7131,002300
7132,002500
7133,019300
7134,011100
7134,016700
7134,006900
7134,004500
7134,015700
7135,000900
7135,001400
7135,002900
7135,001000
7135,004500
7135,002800
7137,002700
7137,004200
7137,000900
7137,005700
7137,003100
7137,004300
7139,002200
7139,008700
7148,004000
7149,028300
7149,010600
7151,014800
7151,009200
7151,002100
7151,008800
7151,028100
7152,004100
7154,003500
7154,004100
7157,012800
7157,003600
7158,006500
7158,003900
7158,007400
7158,004500
7159,003800
7159,004800
7159,006100
7160,015000
7161,002000
7161,005900
7161,003100
7162,028900
7163,022600
7163,008700
7163,004000
7163,002900
7163,005300
7163,013300
7169,002100
7169,011600
7169,003700
7170,010800
7171,002900
7171,005700
7171,001700
7171,004500
7171,047900
7171,004200
7171,027900
7171,012800
7171,005200
7171,004300
7171,028000
7171,024700
7172,002300
7172,002700
7172,001600
7172,000700
7172,001000
7172,001600
7172,006700
7172,013600
7172,006500
7172,021800
7172,023700
7176,004300
7176,003100
7176,016400
7176,028400
7176,001200
7176,002300
7176,003100
7176,004400
7176,005700
7177,001000
7177,003800
7177,003700
7177,026700
7178,001900
7182,026300
7182,045500
7184,003200
7188,007100
7188,002100
7188,006900
7188,004500
7188,006500
7188,003000
7188,005200
7188,009100
7188,004700
7188,004400
7191,002000
7192,001800
7192,004500
7196,002400
7197,110900
7198,006900
7198,001500
7198,001500
7198,002000
7201,000900
7201,000900
7201,004900
7201,006600
7202,008900
7202,005400
7202,007400
7204,000800
7207,005800
7208,001400
7208,004100
7208,004000
7208,007500
7208,002000
7208,010600
7208,003100
7208,029900
7211,000600
7211,000900
7211,006400
7211,021500
7211,005500
7211,012900
7212,006100
7213,002700
7213,002200
7213,003400
7213,012500
7213,006000
7213,005200
7213,019600
7214,001400
7214,002800
7214,002000
7214,002300
7214,041500
7216,001700
7216,006000
7220,003300
7220,003600
7220,000400
7220,003100
7221,007200
7224,011800
7224,002100
7224,002600
7226,002900
7226,003100
7226,000700
7226,011800
7226,003900
7226,012700
7226,009100
7226,003600
7227,001800
7227,002600
7229,002100
7232,007900
7233,002500
7235,002600
7235,002400
7238,000900
7238,001400
7238,002200
7240,001300
7240,004100
7240,002200
7240,002500
7240,003900
7240,007600
7241,001400
7241,002300
7242,004600
7242,013900
7242,020300
7245,002500
7245,009900
7245,008100
7245,011100
7245,004300
7246,015700
7247,001900
7247,002400
7247,008500
7247,001500
7247,003800
7247,010700
7247,005200
7248,010000
7249,002000
7250,004900
7250,030200
7251,002900
7253,003500
7254,002600
7259,005700
7261,003200
7261,013600
7261,004000
7261,002400
7262,004500
7264,011200
7264,004500
7264,002000
7264,002100
7264,022500
7264,007400
7267,012700
7268,002000
7268,010500
7268,006800
7268,006900
7269,016000
7269,017200
7269,002300
7269,003400
7269,007900
7269,009300
7269,005700
7269,003600
7269,009100
7269,010400
7269,004200
7269,027000
7269,005600
7269,012300
7272,001000
7274,002200
7274,007300
7274,004100
7274,002500
7274,010100
7274,006600
7274,004000
7274,002400
7275,005200
7275,009500
7276,002900
7276,005700
7276,003200
7277,001200
7277,002500
7278,004400
7281,004400
7283,005500
7283,013900
7283,006700
7283,008800
7285,002000
7286,004900
7287,001500
7287,001400
7288,000500
7288,003000
7288,016400
7288,005200
7288,002000
7288,006300
7289,003900
7290,001700
7290,004000
7290,005500
7290,015700
7290,003500
7293,006100
7293,001200
7294,004700
7294,013600
7295,006600
7295,019800
7296,000500
7296,000300
7297,000800
7297,005900
7297,002400
7297,006100
7300,001700
7300,001900
7300,003700
7301,001100
7308,001000
7308,008200
7308,003200
7308,001700
7308,002000
7308,002600
7309,003400
7309,002500
7312,002300
7312,003000
7313,001900
7313,004700
7313,006900
7313,007100
7314,010100
7316,001600
7318,002000
7318,005000
7318,008300
7319,001800
7319,003100
7319,004500
7319,008100
7320,001900
7322,001700
7322,007800
7323,010500
7323,003500
7324,004100
7324,005100
7326,001100
7326,011800
7326,006900
7327,008100
7327,001000
7327,004300
7328,013000
7328,005900
7328,002500
7330,001500
7330,004500
7330,005500
7331,003300
7331,006200
7331,005900
7331,003500
7331,005900
7331,003200
7331,004400
7331,003000
7331,003200
7331,004000
7331,002000
7331,032000
7331,002700
7331,002600
7331,005900
7331,003400
7331,003300
7331,003600
7331,005100
7331,000800
7331,009900
7331,005000
7331,004000
7331,000700
7331,003500
7331,004400
7331,007600
7331,003800
7331,004300
7333,010000
7333,002000
7333,002500
7336,004200
7336,010400
7336,001200
7336,009100
7336,003300
7336,001700
7336,035300
7336,003600
7336,003500
7337,003000
7339,001900
7339,002700
7339,002000
7340,002100
7344,004900
7346,002300
7347,006400
7348,007500
7348,003400
7348,025600
7348,020400
7349,007100
7349,002300
7349,007300
7350,001300
7350,018500
7354,004700
7354,004400
7354,003900
7354,038800
7354,011000
7354,011100
7355,002600
7356,004500
7359,003800
7359,006800
7360,000900
7361,003700
7361,001800
7363,003700
7363,006700
7364,001400
7364,002600
7364,004000
7365,001500
7367,007600
7368,002100
7368,001100
7368,000500
7368,003200
7369,001100
7369,002200
7369,016100
7369,012300
7369,005700
7371,001700
7371,001600
7371,006400
7371,004900
7371,002800
7371,007600
7371,008100
7371,003600
7371,007000
7372,005700
7372,003700
7372,004700
7373,002100
7373,001900
7373,006900
7373,007300
7373,006400
7377,006500
7377,007800
7377,002400
7377,059300
7377,004500
7377,075000
7378,003300
7379,002000
7379,002700
7381,004000
7381,004500
7386,038200
7387,002400
7388,002400
7388,003600
7388,004400
7388,001800
7388,001100
7388,001600
7388,004200
7388,004000
7388,003800
7388,004700
7388,011900
7388,006000
7388,001900
7388,006900
7390,003500
7390,003600
7391,005700
7391,005100
7391,002100
7391,028100
7391,001800
7391,012800
7396,000600
7396,002700
7396,002600
7397,001200
7397,002900
7397,001200
7397,001900
7397,001000
7397,002900
7397,001500
7397,004200
7397,002100
7399,002000
7402,001100
7402,043000
7402,006800
7402,002600
7402,003500
7402,001100
7402,005300
7402,003400
7402,013900
7402,018600
7403,000900
7403,001000
7403,002400
7403,005600
7404,006800
7405,001300
7405,002800
7405,004000
7409,017200
7409,002600
7410,004200
7412,004900
7413,002500
7413,019400
7413,004600
7413,004000
7414,023900
7418,008800
7418,004700
7419,011400
7420,008300
7420,013700
7420,010900
7421,012000
7421,002100
7424,001900
7424,001500
7424,005400
7425,003300
7425,009800
7425,002300
7426,001400
7426,001700
7426,002300
7426,001600
7426,001800
7426,001300
7426,002300
7426,019000
7426,005400
7427,004100
7430,000900
7430,006200
7430,004300
7430,021300
7435,004100
7436,003800
7437,010900
7438,009300
7438,003400
7438,016200
7438,000400
7438,042600
7440,004100
7441,003700
7449,013500
7450,007300
7450,006800
7450,071000
7451,002400
7451,002800
7451,003100
7451,014300
7452,001800
7455,003900
7460,002400
7460,033500
7460,009100
7460,008600
7460,018600
7461,002700
7461,002400
7464,005600
7464,005000
7466,001400
7466,007000
7466,008800
7468,001800
7468,001600
7468,017000
7469,000600
7469,002900
7469,001700
7469,001400
7469,001400
7469,002900
7469,003800
7469,005000
7469,002000
7469,003600
7469,005600
7469,013500
7469,015200
7469,009700
7474,002100
7474,012500
7474,031400
7475,007900
7475,007500
7476,003600
7476,001100
7476,005300
7476,008000
7477,003800
7477,002500
7477,003800
7477,021800
7478,052100
7479,001200
7479,001100
7480,002400
7480,006000
7483,003600
7483,014600
7485,001900
7485,003600
7485,010200
7485,001400
7485,003500
7485,002600
7485,001700
7485,002000
7485,001200
7485,003600
7491,003300
7491,001000
7491,002900
7492,004700
7492,000900
7492,001200
7492,005800
7492,005600
7492,005600
7492,005900
7492,005500
7492,011400
7492,005100
7493,006100
7493,002300
7493,004600
7494,008000
7494,006100
7494,010800
7495,003500
7496,002900
7496,001400
7497,002900
7497,012400
7499,003100
7499,004100
7499,002700
7499,005600
7500,004200
7500,010300
7500,001200
7500,006300
7501,004600
7501,000700
7501,001200
7501,006600
7501,009800
7501,002600
7501,005100
7501,002100
7501,002100
7501,002100
7501,001800
